session,amplitude,location,response_location,reaction_time
5,3.12,0,0,0.3435
5,3.12,0,0,0.3321
5,3.12,2,2,0.596
5,3.12,0,0,0.41
5,3.12,0,0,0.3399
5,3.12,9,9,0.4222
5,3.12,1,1,0.5344
5,3.12,0,0,0.3449
5,3.12,0,0,0.5641
5,3.12,0,0,0.4306
5,3.12,14,14,0.6782
5,3.12,15,15,0.7251
5,3.12,10,10,0.4878
5,3.12,0,0,0.4345
5,3.12,0,0,0.478
5,3.12,10,10,0.5667
6,3.12,1,1,0.462
6,3.12,0,0,0.3287
6,3.12,15,15,0.5087
6,3.12,0,0,0.3164
6,3.12,10,10,0.4774
6,3.12,0,0,0.4045
6,3.12,0,0,0.3684
6,3.12,0,14,0.7423
6,3.12,0,0,0.465
6,3.12,0,0,0.5299
6,3.12,15,15,0.3899
6,3.12,0,0,0.318
6,3.12,0,11,0.5309
6,3.12,0,0,0.4669
6,3.12,0,0,0.5058
6,3.12,2,2,0.4252
6,3.12,14,14,0.5729
6,3.12,11,11,0.4563
6,3.12,14,14,0.5106
6,3.12,15,15,0.4724
7,3.12,14,14,0.5745
7,3.12,0,0,0.4525
7,3.12,0,0,0.3192
7,3.12,0,0,0.2984
7,3.12,1,0,0.3089
7,3.12,0,0,0.3643
7,3.12,0,14,0.889
7,3.12,10,10,0.5029
7,3.12,0,0,0.5627
7,3.12,9,9,0.505
7,3.12,0,0,0.4128
7,3.12,11,11,0.555
7,3.12,2,2,0.3766
7,3.12,0,0,0.3672
7,3.12,10,10,0.498
7,3.12,14,14,0.4606
7,3.12,0,0,0.4632
7,3.12,1,1,0.5342
7,3.12,15,15,0.5566
7,3.12,0,0,0.4541
8,3.12,0,0,0.4426
8,3.12,2,2,0.4217
8,3.12,10,10,0.5088
8,3.12,0,0,0.5884
8,3.12,1,1,0.4306
8,3.12,15,15,0.4007
8,3.12,9,9,0.4383
8,3.12,0,0,0.3911
8,3.12,0,0,0.3006
8,3.12,9,0,0.2865
8,3.12,0,0,0.3562
8,3.12,0,0,0.2509
8,3.12,0,0,0.4049
8,3.12,0,0,0.2679
8,3.12,10,10,0.503
8,3.12,0,0,0.2708
8,3.12,0,0,0.29
8,3.12,11,11,0.4924
8,3.12,0,0,0.3505
8,3.12,0,0,0.3985
5,3.12,0,0,0.4904
5,3.12,14,14,0.4743
5,3.12,0,0,0.3698
5,3.12,10,10,0.5836
5,3.12,11,11,0.5446
5,3.12,0,0,0.4101
5,3.12,1,1,0.4389
5,3.12,0,0,0.4305
5,3.12,14,14,0.5469
5,3.12,0,0,0.4849
5,3.12,14,14,0.5714
5,3.12,0,0,0.3003
5,3.12,14,14,0.5066
5,3.12,0,14,0.9704
5,3.12,14,14,0.473
5,3.12,0,0,0.7704
5,3.12,0,0,0.5704
5,3.12,0,14,0.8556
5,3.12,0,0,0.5422
5,3.12,10,10,0.7306
6,3.12,0,0,0.5102
6,3.12,0,0,0.5784
6,3.12,15,15,0.4455
6,3.12,0,0,0.3849
6,3.12,2,2,0.7898
6,3.12,11,11,0.6287
6,3.12,15,15,0.4686
6,3.12,15,15,0.4672
6,3.12,0,0,0.6091
6,3.12,0,0,0.4824
6,3.12,0,0,0.3447
6,3.12,9,9,0.6206
6,3.12,0,0,0.3622
6,3.12,0,0,0.5406
6,3.12,2,2,0.5779
6,3.12,0,0,0.3446
6,3.12,2,2,0.4573
6,3.12,0,0,0.5133
6,3.12,0,0,0.4074
6,3.12,0,0,0.6929
7,3.12,0,0,0.451
7,3.12,10,10,0.5842
7,3.12,14,14,0.7229
7,3.12,11,11,0.5251
7,3.12,0,0,0.344
7,3.12,1,1,0.4982
7,3.12,0,0,0.4788
7,3.12,0,0,0.419
7,3.12,0,0,0.4539
7,3.12,0,0,0.4371
7,3.12,0,14,0.5881
7,3.12,1,1,0.4184
7,3.12,0,0,0.4106
7,3.12,0,0,0.3601
7,3.12,14,14,0.5704
7,3.12,9,9,0.4642
7,3.12,9,9,0.6058
7,3.12,0,0,0.81
7,3.12,14,14,0.5824
7,3.12,9,9,0.4305
8,3.12,0,0,0.3007
8,3.12,1,1,0.5155
8,3.12,0,0,0.4442
8,3.12,9,9,0.4518
8,3.12,0,0,0.3383
8,3.12,0,0,0.4726
8,3.12,0,14,0.9866
8,3.12,0,0,0.5771
8,3.12,0,0,0.4466
8,3.12,9,9,0.5842
8,3.12,0,0,0.3607
8,3.12,0,0,0.3187
8,3.12,0,0,0.3572
8,3.12,0,0,0.323
8,3.12,15,15,0.4964
8,3.12,1,1,0.4425
8,3.12,2,2,0.6041
8,3.12,0,0,0.4327
8,3.12,0,0,0.3799
8,3.12,9,14,0.6343
5,3.12,15,15,0.5041
5,3.12,0,0,0.497
5,3.12,14,0,0.6819
5,3.12,0,14,0.814
5,3.12,11,11,0.3314
5,3.12,0,0,0.64
5,3.12,0,14,0.9237
5,3.12,15,15,0.5361
5,3.12,15,15,0.3962
5,3.12,0,0,0.5322
5,3.12,0,0,0.6107
5,3.12,1,1,0.6883
5,3.12,2,2,0.5539
5,3.12,2,2,0.5204
5,3.12,0,0,0.429
5,3.12,10,10,0.8049
5,3.12,11,11,0.4724
5,3.12,14,14,0.876
5,3.12,0,11,0.6002
5,3.12,0,0,0.509
6,3.12,0,11,0.6379
6,3.12,0,0,0.582
6,3.12,0,0,0.3669
6,3.12,0,0,0.5005
6,3.12,0,0,0.5327
6,3.12,11,11,0.5108
6,3.12,0,0,0.4763
6,3.12,11,11,0.8061
6,3.12,0,0,0.8688
6,3.12,0,0,0.3838
6,3.12,0,0,0.5358
6,3.12,0,0,0.4383
6,3.12,0,14,0.6483
6,3.12,0,0,1.2447
6,3.12,0,14,0.5119
6,3.12,1,1,0.4579
6,3.12,14,14,0.5604
6,3.12,10,10,0.6198
6,3.12,0,0,0.363
6,3.12,15,15,0.4445
7,3.12,0,0,0.3365
7,3.12,0,0,0.7831
7,3.12,10,10,0.4713
7,3.12,10,10,0.496
7,3.12,0,0,0.3881
7,3.12,0,0,0.3497
7,3.12,0,0,0.422
7,3.12,9,9,0.6524
7,3.12,0,0,0.3624
7,3.12,15,15,0.517
7,3.12,15,15,0.4627
7,3.12,9,9,0.5047
7,3.12,0,0,0.3392
7,3.12,9,9,0.6308
7,3.12,14,14,0.4279
7,3.12,0,0,0.3376
7,3.12,0,0,0.3584
7,3.12,0,0,0.3745
7,3.12,1,1,0.4626
7,3.12,11,11,0.5146
8,3.12,0,0,0.3489
8,3.12,1,1,0.4106
8,3.12,10,10,0.429
8,3.12,0,0,0.3369
8,3.12,14,14,0.5119
8,3.12,0,0,0.3585
8,3.12,1,1,0.4643
8,3.12,0,0,0.359
8,3.12,0,0,0.3359
8,3.12,10,10,0.7124
8,3.12,1,1,0.3968
8,3.12,0,0,0.2888
8,3.12,2,2,0.4468
8,3.12,0,0,0.3347
8,3.12,0,0,0.3018
8,3.12,0,0,0.3386
8,3.12,0,0,0.3004
8,3.12,11,11,0.5411
8,3.12,0,0,0.3431
8,3.12,1,1,0.5549
5,3.12,10,10,0.5806
5,3.12,10,10,0.569
5,3.12,1,1,0.3811
5,3.12,0,0,0.3286
5,3.12,1,1,0.4484
5,3.12,0,0,0.697
5,3.12,15,0,0.5822
5,3.12,0,0,0.5805
5,3.12,14,14,0.6915
5,3.12,15,15,0.3965
5,3.12,0,0,0.3525
5,3.12,10,0,0.3908
5,3.12,0,0,0.5183
5,3.12,15,15,0.6404
5,3.12,14,14,0.5448
5,3.12,0,0,0.6669
5,3.12,0,0,0.4996
5,3.12,0,0,0.3826
5,3.12,14,14,0.662
5,3.12,0,0,0.3607
6,3.12,0,0,0.2783
6,3.12,0,0,0.3732
6,3.12,0,0,0.3424
6,3.12,11,14,0.6127
6,3.12,0,0,0.3381
6,3.12,0,0,0.4223
6,3.12,0,0,0.2409
6,3.12,0,0,0.4534
6,3.12,2,0,0.5171
6,3.12,0,0,0.4947
6,3.12,0,0,0.2686
6,3.12,0,0,0.4703
6,3.12,14,1,0.8071
6,3.12,2,2,0.5499
6,3.12,9,0,0.4745
6,3.12,0,0,0.245
6,3.12,0,11,0.5978
6,3.12,0,0,0.331
6,3.12,0,0,0.4118
6,3.12,2,2,0.3929
7,3.12,0,0,0.4365
7,3.12,0,0,0.6077
7,3.12,10,10,0.4493
7,3.12,14,14,0.5566
7,3.12,1,1,0.4625
7,3.12,14,14,0.4022
7,3.12,1,1,0.4001
7,3.12,2,0,0.4047
7,3.12,14,0,0.4765
7,3.12,15,15,0.4183
7,3.12,14,14,0.3361
7,3.12,0,0,0.3567
7,3.12,0,0,0.6879
7,3.12,10,10,0.4985
7,3.12,1,1,0.4683
7,3.12,11,11,0.5616
7,3.12,0,0,0.3842
7,3.12,11,11,0.483
7,3.12,0,0,0.3316
7,3.12,11,11,0.4785
8,3.12,0,0,0.3523
8,3.12,0,0,0.3665
8,3.12,0,0,0.3565
8,3.12,0,0,0.3649
8,3.12,0,0,0.281
8,3.12,2,2,0.4901
8,3.12,1,1,0.369
8,3.12,2,2,0.5051
8,3.12,11,11,0.4867
8,3.12,11,11,0.4843
8,3.12,0,0,0.313
8,3.12,14,14,0.4721
8,3.12,9,9,0.596
8,3.12,0,0,0.631
8,3.12,0,0,0.4284
8,3.12,0,0,0.7539
8,3.12,0,0,0.51
8,3.12,9,9,0.8224
8,3.12,0,0,0.3399
8,3.12,0,0,0.3848
5,3.12,0,0,0.369
5,3.12,0,0,0.399
5,3.12,9,0,0.2446
5,3.12,9,9,0.7047
5,3.12,0,0,0.4525
5,3.12,0,11,0.8184
5,3.12,0,0,0.4181
5,3.12,0,0,0.4443
5,3.12,10,10,0.5604
5,3.12,2,2,0.3972
5,3.12,0,0,0.2689
5,3.12,0,0,0.3697
5,3.12,0,0,0.3505
5,3.12,1,1,0.5708
5,3.12,0,9,0.6218
5,3.12,0,0,0.4742
5,3.12,0,0,0.4146
5,3.12,10,10,0.4964
5,3.12,0,0,0.3397
5,3.12,10,10,0.4666
6,3.12,0,0,0.2925
6,3.12,2,2,0.5342
6,3.12,0,1,0.392
6,3.12,0,0,0.4863
6,3.12,0,0,0.471
6,3.12,2,2,0.5664
6,3.12,0,0,0.3046
6,3.12,1,0,0.3284
6,3.12,0,15,0.5454
6,3.12,0,0,0.2848
6,3.12,11,11,0.5142
6,3.12,11,11,0.4921
6,3.12,0,0,0.3137
6,3.12,11,11,0.4525
6,3.12,11,11,0.5038
6,3.12,0,0,0.3269
6,3.12,2,2,0.542
6,3.12,15,15,0.3784
6,3.12,1,1,0.4845
6,3.12,0,0,0.3804
7,3.12,14,14,0.4048
7,3.12,0,0,0.3549
7,3.12,0,0,0.2887
7,3.12,14,14,0.6847
7,3.12,11,11,0.4572
7,3.12,11,11,0.5499
7,3.12,14,14,0.3989
7,3.12,0,0,0.4867
7,3.12,11,11,0.4757
7,3.12,0,0,0.3541
7,3.12,0,0,0.5329
7,3.12,0,0,0.2801
7,3.12,2,2,0.5304
7,3.12,1,1,0.4453
7,3.12,0,14,0.7855
7,3.12,0,0,0.3765
7,3.12,10,0,0.5347
7,3.12,1,0,0.8588
7,3.12,10,10,0.523
7,3.12,0,0,0.518
8,3.12,0,0,0.2567
8,3.12,0,9,0.6407
8,3.12,11,11,0.465
8,3.12,0,0,0.5251
8,3.12,0,0,0.3307
8,3.12,10,10,0.4426
8,3.12,10,14,0.8617
8,3.12,1,1,0.5459
8,3.12,11,11,0.4641
8,3.12,0,0,0.2871
8,3.12,0,0,0.267
8,3.12,9,9,0.4789
8,3.12,0,0,0.4118
8,3.12,10,0,0.3618
8,3.12,11,11,0.6108
8,3.12,9,9,0.5159
8,3.12,1,1,0.4805
8,3.12,11,11,0.6638
8,3.12,0,0,0.5726
8,3.12,0,0,0.4261
5,3.12,0,0,0.5101
5,3.12,14,0,0.4201
5,3.12,0,0,0.5046
5,3.12,11,11,0.4472
5,3.12,2,2,0.484
5,3.12,15,15,0.5587
5,3.12,2,2,0.5123
5,3.12,0,14,0.8965
5,3.12,0,0,0.3986
5,3.12,0,0,0.29
5,3.12,0,0,0.3607
5,3.12,10,10,0.6041
5,3.12,1,1,0.466
5,3.12,0,0,0.5043
5,3.12,0,0,0.5297
5,3.12,11,11,0.6797
5,3.12,0,0,0.453
5,3.12,0,0,0.3646
5,3.12,0,0,0.3025
5,3.12,9,9,0.5273
6,3.12,15,15,0.4245
6,3.12,11,11,0.5725
6,3.12,0,0,0.3948
6,3.12,15,15,0.4776
6,3.12,1,1,0.46
6,3.12,11,11,0.4782
6,3.12,14,0,0.427
6,3.12,0,0,0.2807
6,3.12,0,0,0.2823
6,3.12,0,0,0.3699
6,3.12,0,0,0.4643
6,3.12,0,0,0.4026
6,3.12,10,10,0.6
6,3.12,14,14,0.8966
6,3.12,2,0,0.9634
6,3.12,2,0,0.5102
6,3.12,0,0,0.3243
6,3.12,11,11,0.4859
6,3.12,0,0,0.2629
6,3.12,0,0,0.2607
7,3.12,0,0,0.6092
7,3.12,9,9,0.5319
7,3.12,0,0,0.4164
7,3.12,10,10,0.4549
7,3.12,0,0,0.3244
7,3.12,0,0,0.3738
7,3.12,10,10,0.4446
7,3.12,0,0,0.3409
7,3.12,0,0,0.5328
7,3.12,11,11,0.5201
7,3.12,14,14,0.6122
7,3.12,9,9,0.4179
7,3.12,14,14,0.4182
7,3.12,14,14,0.5306
7,3.12,14,14,0.4258
7,3.12,15,15,0.4669
7,3.12,0,0,0.3645
7,3.12,0,0,0.3913
7,3.12,14,14,0.5085
7,3.12,10,10,0.4374
8,3.12,0,0,0.4087
8,3.12,2,2,0.5437
8,3.12,1,1,0.405
8,3.12,15,15,0.466
8,3.12,0,0,0.3906
8,3.12,0,0,0.3829
8,3.12,9,9,0.4783
8,3.12,2,2,0.4009
8,3.12,14,14,0.638
8,3.12,15,15,0.4382
8,3.12,2,2,0.5642
8,3.12,0,0,0.654
8,3.12,14,14,0.3963
8,3.12,0,0,0.779
8,3.12,0,0,0.4386
8,3.12,0,0,0.3346
8,3.12,0,15,0.5628
8,3.12,9,9,0.5445
8,3.12,0,0,0.6549
8,3.12,0,0,0.6237
5,3.12,0,0,0.4708
5,3.12,1,1,0.4745
5,3.12,0,0,0.3602
5,3.12,9,9,0.6785
5,3.12,2,0,0.3248
5,3.12,9,9,0.5024
5,3.12,15,0,0.4445
5,3.12,0,0,0.6424
5,3.12,0,0,0.2906
5,3.12,0,0,0.331
5,3.12,0,0,0.4744
5,3.12,10,10,0.8127
5,3.12,15,15,0.4571
5,3.12,0,14,1.1301
5,3.12,2,2,0.5542
5,3.12,0,0,0.3228
5,3.12,10,10,0.72
5,3.12,10,10,0.4465
5,3.12,0,0,0.2848
5,3.12,1,1,0.4964
6,3.12,0,0,0.2579
6,3.12,2,2,0.5324
6,3.12,2,2,0.4684
6,3.12,10,10,0.6231
6,3.12,15,15,0.3638
6,3.12,0,0,0.4465
6,3.12,0,0,0.2827
6,3.12,14,14,0.5026
6,3.12,1,0,0.5527
6,3.12,0,0,0.5551
6,3.12,0,0,0.362
6,3.12,0,0,0.3808
6,3.12,14,14,0.4768
6,3.12,0,0,0.3545
6,3.12,0,0,0.382
6,3.12,0,0,0.2667
6,3.12,10,10,0.5692
6,3.12,0,0,0.301
6,3.12,15,15,0.4465
6,3.12,0,0,0.2772
7,3.12,9,9,0.5249
7,3.12,9,0,0.4788
7,3.12,14,14,0.3777
7,3.12,11,11,0.5022
7,3.12,0,0,0.3779
7,3.12,0,0,0.4483
7,3.12,1,1,0.4741
7,3.12,0,0,0.3598
7,3.12,0,0,0.2858
7,3.12,0,0,0.2784
7,3.12,0,0,0.2907
7,3.12,0,0,0.2623
7,3.12,0,10,0.5405
7,3.12,0,0,0.3404
7,3.12,2,2,0.4761
7,3.12,10,10,0.4825
7,3.12,0,14,0.6063
7,3.12,0,0,0.2962
7,3.12,15,15,0.4587
7,3.12,11,0,0.3267
8,3.12,0,14,0.5683
8,3.12,11,11,0.5228
8,3.12,0,0,0.4426
8,3.12,0,0,0.5424
8,3.12,0,0,0.3022
8,3.12,0,0,0.4008
8,3.12,0,0,0.2603
8,3.12,2,2,0.8335
8,3.12,1,1,0.4498
8,3.12,0,0,0.4828
8,3.12,0,0,0.5781
8,3.12,9,9,0.4604
8,3.12,0,0,0.3542
8,3.12,15,15,0.3484
8,3.12,0,0,0.4528
8,3.12,0,0,0.2986
8,3.12,15,15,0.6263
8,3.12,2,2,0.4518
8,3.12,0,0,0.2864
8,3.12,1,1,0.5102
5,3.12,15,0,0.5419
5,3.12,15,15,0.5246
5,3.12,0,0,0.61
5,3.12,11,11,0.5302
5,3.12,0,0,0.5148
5,3.12,10,15,0.6164
5,3.12,0,0,0.5086
5,3.12,9,9,0.6181
5,3.12,9,9,0.6985
5,3.12,0,0,0.4222
5,3.12,9,9,0.5882
5,3.12,0,0,0.6323
5,3.12,0,0,0.336
5,3.12,0,0,0.4622
5,3.12,11,11,0.5306
5,3.12,0,0,0.314
5,3.12,10,10,0.5824
5,3.12,14,14,0.5421
5,3.12,10,10,0.5282
5,3.12,15,15,0.3959
6,3.12,0,0,0.3604
6,3.12,0,0,0.6103
6,3.12,0,0,0.3018
6,3.12,0,0,0.308
6,3.12,2,2,0.501
6,3.12,10,10,0.3942
6,3.12,10,10,0.4417
6,3.12,2,2,0.5395
6,3.12,0,0,0.3843
6,3.12,9,0,0.4226
6,3.12,0,0,0.6188
6,3.12,10,0,0.326
6,3.12,1,0,0.3689
6,3.12,0,0,0.3384
6,3.12,0,14,0.8183
6,3.12,0,0,0.5662
6,3.12,0,0,0.3981
6,3.12,2,0,0.5146
6,3.12,9,9,0.6178
6,3.12,2,0,0.6084
7,3.12,15,15,0.4116
7,3.12,0,0,0.8825
7,3.12,0,0,0.3624
7,3.12,11,11,0.5268
7,3.12,15,0,0.5863
7,3.12,0,0,0.5024
7,3.12,0,0,0.345
7,3.12,0,0,0.3641
7,3.12,0,0,0.3804
7,3.12,0,0,0.2872
7,3.12,9,9,0.37
7,3.12,0,0,0.3887
7,3.12,15,15,0.5725
7,3.12,0,0,0.2784
7,3.12,0,0,0.2844
7,3.12,10,10,0.5565
7,3.12,0,0,0.3886
7,3.12,0,0,0.3082
7,3.12,0,0,0.2484
7,3.12,0,0,0.3129
8,3.12,0,0,0.3307
8,3.12,0,0,0.35
8,3.12,15,15,0.516
8,3.12,2,0,0.3902
8,3.12,14,0,0.3004
8,3.12,14,14,0.5704
8,3.12,0,0,0.448
8,3.12,1,1,0.4759
8,3.12,0,0,0.4539
8,3.12,0,0,0.3544
8,3.12,9,0,0.648
8,3.12,0,0,0.3721
8,3.12,0,0,0.392
8,3.12,15,15,0.6849
8,3.12,15,0,0.4628
8,3.12,0,9,0.6963
8,3.12,0,0,0.5805
8,3.12,15,15,0.479
8,3.12,0,0,0.3156
8,3.12,0,0,0.4166
5,3.12,10,10,0.4454
5,3.12,0,0,0.391
5,3.12,0,0,0.6909
5,3.12,11,11,0.4942
5,3.12,0,0,0.3808
5,3.12,9,9,0.4049
5,3.12,0,0,0.4347
5,3.12,1,1,0.4095
5,3.12,0,0,0.4804
5,3.12,0,0,0.3206
5,3.12,14,14,0.553
5,3.12,0,0,0.4749
5,3.12,0,0,0.289
5,3.12,9,9,0.6607
5,3.12,2,2,0.5316
5,3.12,10,0,0.4176
5,3.12,0,0,0.284
5,3.12,0,0,0.5927
5,3.12,0,0,0.4844
5,3.12,0,0,0.2946
6,3.12,10,10,0.4266
6,3.12,0,0,0.3065
6,3.12,0,0,0.4745
6,3.12,0,0,0.324
6,3.12,14,14,0.6501
6,3.12,0,0,0.2783
6,3.12,2,2,0.6084
6,3.12,1,0,0.3908
6,3.12,11,11,0.4688
6,3.12,2,2,0.6179
6,3.12,14,14,0.4721
6,3.12,10,10,0.4707
6,3.12,0,0,0.3722
6,3.12,0,0,0.2787
6,3.12,9,9,0.5743
6,3.12,9,9,0.4764
6,3.12,0,0,0.3687
6,3.12,0,0,0.6902
6,3.12,9,0,0.4008
6,3.12,10,0,0.36
7,3.12,2,2,0.4242
7,3.12,0,0,0.3508
7,3.12,0,0,0.3332
7,3.12,0,0,0.2981
7,3.12,11,11,0.5039
7,3.12,0,0,0.7102
7,3.12,0,0,0.3971
7,3.12,0,0,0.4425
7,3.12,0,0,0.2963
7,3.12,15,15,0.5004
7,3.12,14,14,0.5262
7,3.12,0,0,0.3385
7,3.12,15,14,0.5542
7,3.12,11,11,0.4827
7,3.12,0,0,0.396
7,3.12,0,0,0.525
7,3.12,0,0,0.2752
7,3.12,10,10,0.4827
7,3.12,10,10,0.5603
7,3.12,9,9,0.4341
8,3.12,0,2,0.6627
8,3.12,15,15,0.4489
8,3.12,0,0,0.6064
8,3.12,0,0,0.6044
8,3.12,0,0,0.2852
8,3.12,0,15,0.6802
8,3.12,0,0,0.6487
8,3.12,1,1,0.5612
8,3.12,14,0,0.3343
8,3.12,10,10,0.5093
8,3.12,10,10,0.5085
8,3.12,1,1,0.4389
8,3.12,0,0,0.3606
8,3.12,1,1,0.3839
8,3.12,9,0,0.3606
8,3.12,1,1,0.4879
8,3.12,0,0,0.4281
8,3.12,10,0,0.598
8,3.12,0,0,0.377
8,3.12,9,0,0.3683
5,3.12,0,14,0.6065
5,3.12,0,0,0.3916
5,3.12,0,0,0.3966
5,3.12,15,15,0.5784
5,3.12,1,1,0.5727
5,3.12,14,14,0.4873
5,3.12,14,14,0.4747
5,3.12,0,0,0.3322
5,3.12,9,9,0.4223
5,3.12,0,0,0.5048
5,3.12,0,0,0.3585
5,3.12,0,0,0.3664
5,3.12,11,11,0.4919
5,3.12,9,9,0.4489
5,3.12,0,11,0.5983
5,3.12,1,1,0.4562
5,3.12,0,0,0.5704
5,3.12,0,0,0.5418
5,3.12,15,15,0.4682
5,3.12,0,0,0.6999
6,3.12,0,0,0.6199
6,3.12,0,0,0.51
6,3.12,0,0,0.6726
6,3.12,15,15,0.5526
6,3.12,0,0,0.329
6,3.12,0,0,0.8885
6,3.12,1,1,0.4661
6,3.12,0,0,0.5945
6,3.12,10,10,0.4888
6,3.12,10,10,0.4725
6,3.12,9,0,0.4585
6,3.12,14,14,0.4804
6,3.12,14,14,0.3248
6,3.12,11,11,0.4364
6,3.12,0,0,0.2686
6,3.12,0,0,0.3198
6,3.12,11,0,0.2668
6,3.12,0,0,0.2575
6,3.12,0,0,0.3163
6,3.12,15,15,0.4345
7,3.12,2,2,0.4861
7,3.12,11,11,0.4311
7,3.12,11,11,0.4144
7,3.12,0,0,0.6226
7,3.12,10,10,0.6034
7,3.12,0,0,0.313
7,3.12,0,9,0.7821
7,3.12,0,0,0.3465
7,3.12,2,2,0.4881
7,3.12,9,9,0.548
7,3.12,15,15,0.658
7,3.12,0,0,0.3669
7,3.12,1,1,0.5277
7,3.12,0,0,0.344
7,3.12,0,0,0.4568
7,3.12,1,0,0.766
7,3.12,0,1,0.9604
7,3.12,15,15,1.8324
7,3.12,0,0,0.4583
7,3.12,0,0,0.2866
8,3.12,9,9,0.4378
8,3.12,0,0,0.4125
8,3.12,0,0,0.3865
8,3.12,15,15,0.4842
8,3.12,0,0,0.2973
8,3.12,10,10,0.3262
8,3.12,0,0,0.4308
8,3.12,14,14,0.4744
8,3.12,0,0,0.3219
8,3.12,0,0,0.31
8,3.12,15,0,0.2511
8,3.12,0,0,0.2906
8,3.12,0,0,0.3681
8,3.12,14,14,0.336
8,3.12,0,0,0.3146
8,3.12,15,15,0.4885
8,3.12,0,0,0.2764
8,3.12,2,0,0.5663
8,3.12,15,15,0.433
8,3.12,0,0,0.5759
9,3.12,15,15,0.5991
9,3.12,11,11,0.5797
9,3.12,14,14,0.427
9,3.12,0,0,0.3628
9,3.12,1,11,0.7652
9,3.12,0,0,0.5067
9,3.12,0,10,0.8002
9,3.12,10,10,0.6042
9,3.12,0,0,0.5121
9,3.12,0,0,0.3191
9,3.12,10,0,0.3708
9,3.12,1,1,0.4151
9,3.12,9,9,0.5659
9,3.12,11,0,0.3356
9,3.12,0,0,0.3424
9,3.12,0,0,0.3347
9,3.12,0,0,0.5883
