session,amplitude,location,response_location,reaction_time
9,3.12,0,0,0.3488
9,3.12,15,15,0.5742
9,3.12,0,0,0.283
10,3.12,0,0,0.4583
10,3.12,9,9,0.4386
10,3.12,0,0,0.3452
10,3.12,9,9,0.4086
10,3.12,15,15,1.0618
10,3.12,1,1,0.5406
10,3.12,0,0,0.4074
10,3.12,0,0,0.4504
10,3.12,15,15,0.5689
10,3.12,0,0,0.3285
10,3.12,14,14,0.4962
10,3.12,0,0,0.3629
10,3.12,0,9,0.5722
10,3.12,9,9,0.5884
10,3.12,0,0,0.5627
10,3.12,14,14,0.551
10,3.12,0,0,0.3638
10,3.12,0,0,0.4043
10,3.12,10,10,0.7125
10,3.12,10,10,0.5408
11,3.12,11,11,0.4142
11,3.12,15,15,0.5207
11,3.12,0,0,0.4023
11,3.12,0,0,0.3849
11,3.12,10,10,0.5273
11,3.12,2,2,0.5135
11,3.12,9,9,0.5106
11,3.12,0,0,0.3443
11,3.12,0,0,0.3625
11,3.12,0,0,0.2818
11,3.12,14,14,0.844
11,3.12,0,0,0.329
11,3.12,10,10,0.4897
11,3.12,0,0,0.4277
11,3.12,0,0,0.4092
11,3.12,0,0,0.285
11,3.12,0,0,0.2598
11,3.12,15,15,0.4042
11,3.12,10,0,0.4205
11,3.12,1,1,0.4665
12,3.12,0,0,0.348
12,3.12,0,0,0.3248
12,3.12,0,0,0.2522
12,3.12,1,1,0.4276
12,3.12,2,2,0.4628
12,3.12,9,9,0.4893
12,3.12,11,11,0.5177
12,3.12,2,2,0.506
12,3.12,1,1,0.5005
12,3.12,9,9,0.5927
12,3.12,0,0,0.4008
12,3.12,1,1,0.5865
12,3.12,0,11,0.9025
12,3.12,0,0,0.3787
12,3.12,1,1,0.5214
12,3.12,15,15,0.4749
12,3.12,14,14,0.6369
12,3.12,0,0,0.5265
12,3.12,0,0,0.4184
12,3.12,11,11,0.3945
9,3.12,1,1,0.4656
9,3.12,0,0,0.3079
9,3.12,2,2,0.7004
9,3.12,1,1,0.452
9,3.12,0,1,0.5367
9,3.12,0,0,0.4767
9,3.12,10,10,0.4399
9,3.12,11,11,0.502
9,3.12,0,0,0.4225
9,3.12,2,2,0.5244
9,3.12,11,11,0.422
9,3.12,0,0,0.3922
9,3.12,0,0,0.3083
9,3.12,11,11,0.5134
9,3.12,14,14,0.5321
9,3.12,0,0,0.4089
9,3.12,0,0,0.3222
9,3.12,0,0,0.4499
9,3.12,2,2,0.5066
9,3.12,0,0,0.2388
10,3.12,15,15,0.4183
10,3.12,10,10,0.4484
10,3.12,0,0,0.3529
10,3.12,1,1,0.439
10,3.12,15,15,0.5248
10,3.12,0,0,0.3725
10,3.12,0,0,0.4119
10,3.12,1,1,0.5606
10,3.12,0,0,0.351
10,3.12,10,10,0.4705
10,3.12,2,2,0.5216
10,3.12,0,0,0.3926
10,3.12,1,1,0.7047
10,3.12,14,14,0.6442
10,3.12,0,0,0.5363
10,3.12,2,0,0.3781
10,3.12,0,0,0.3486
10,3.12,9,9,0.4824
10,3.12,0,0,0.2468
10,3.12,0,0,0.6923
11,3.12,0,0,0.289
11,3.12,2,2,0.5008
11,3.12,14,0,0.3685
11,3.12,1,1,0.4972
11,3.12,0,0,0.332
11,3.12,10,10,0.4644
11,3.12,0,0,0.3386
11,3.12,0,0,0.4062
11,3.12,0,0,0.4165
11,3.12,14,14,0.514
11,3.12,1,1,0.4141
11,3.12,14,14,0.5026
11,3.12,0,0,0.3388
11,3.12,0,0,0.2983
11,3.12,9,0,0.3845
11,3.12,10,10,0.9474
11,3.12,0,0,0.3304
11,3.12,0,0,0.2865
11,3.12,11,11,0.3982
11,3.12,10,10,0.5266
12,3.12,0,0,0.3589
12,3.12,0,0,0.5926
12,3.12,15,15,0.4932
12,3.12,0,0,0.3982
12,3.12,0,0,0.3786
12,3.12,0,9,0.805
12,3.12,0,0,0.3567
12,3.12,0,0,0.6111
12,3.12,11,11,0.4286
12,3.12,9,9,0.485
12,3.12,2,2,0.5047
12,3.12,15,15,0.4647
12,3.12,2,2,0.4225
12,3.12,14,14,0.4219
12,3.12,9,9,0.483
12,3.12,0,0,0.4441
12,3.12,0,0,0.3865
12,3.12,10,10,0.433
12,3.12,0,0,0.3408
12,3.12,1,0,0.2815
9,3.12,10,10,0.4161
9,3.12,0,0,0.3026
9,3.12,0,0,0.4384
9,3.12,9,9,0.3826
9,3.12,0,0,0.3666
9,3.12,0,0,0.3931
9,3.12,11,11,0.405
9,3.12,0,0,0.6367
9,3.12,15,15,0.5029
9,3.12,10,10,0.4063
9,3.12,9,9,0.4681
9,3.12,0,0,0.4659
9,3.12,14,14,0.5765
9,3.12,0,0,0.495
9,3.12,0,0,0.4008
9,3.12,9,9,0.7749
9,3.12,1,1,0.426
9,3.12,14,14,0.5314
9,3.12,15,0,0.5044
9,3.12,9,0,0.531
10,3.12,0,0,0.3246
10,3.12,15,15,0.4867
10,3.12,0,0,0.2927
10,3.12,15,15,0.8066
10,3.12,2,2,0.4931
10,3.12,0,0,0.6548
10,3.12,0,0,0.2968
10,3.12,0,0,0.3944
10,3.12,15,15,0.5562
10,3.12,14,14,0.4017
10,3.12,0,0,0.2822
10,3.12,0,0,0.3554
10,3.12,10,10,0.6014
10,3.12,0,0,0.2991
10,3.12,1,1,0.4189
10,3.12,0,0,0.2324
10,3.12,15,15,0.4989
10,3.12,15,15,0.4604
10,3.12,0,0,0.3148
10,3.12,10,10,0.4089
11,3.12,0,0,0.34
11,3.12,10,0,0.329
11,3.12,9,9,0.5125
11,3.12,15,15,0.4919
11,3.12,0,0,0.3704
11,3.12,0,0,0.3126
11,3.12,0,0,0.365
11,3.12,0,0,0.3027
11,3.12,0,0,0.3759
11,3.12,14,14,0.638
11,3.12,2,2,1.0796
11,3.12,0,0,0.42
11,3.12,10,0,0.4202
11,3.12,11,11,0.7008
11,3.12,0,0,0.4443
11,3.12,0,0,0.3527
11,3.12,2,2,0.466
11,3.12,1,1,0.6026
11,3.12,10,10,0.6587
11,3.12,1,1,0.5094
12,3.12,0,0,0.8897
12,3.12,2,0,0.457
12,3.12,11,11,0.5039
12,3.12,0,0,0.4031
12,3.12,9,9,0.5707
12,3.12,0,0,0.3146
12,3.12,0,0,0.4346
12,3.12,14,14,0.5323
12,3.12,0,0,0.3267
12,3.12,0,0,0.5647
12,3.12,0,0,0.3364
12,3.12,1,1,0.7347
12,3.12,10,10,0.5579
12,3.12,11,11,0.5489
12,3.12,15,0,0.4951
12,3.12,0,0,0.5404
12,3.12,11,11,0.4757
12,3.12,1,1,0.4048
12,3.12,14,14,0.4303
12,3.12,1,1,0.4299
9,3.12,0,0,0.5765
9,3.12,1,1,0.4859
9,3.12,9,9,0.4254
9,3.12,0,0,0.2883
9,3.12,15,15,0.5022
9,3.12,0,0,0.3986
9,3.12,9,9,0.4158
9,3.12,1,1,0.4651
9,3.12,0,0,0.342
9,3.12,0,0,0.2824
9,3.12,0,0,0.3103
9,3.12,0,0,0.351
9,3.12,0,0,0.3282
9,3.12,0,0,0.3444
9,3.12,9,0,0.3328
9,3.12,0,0,0.5326
9,3.12,0,0,0.3561
9,3.12,1,1,0.4882
9,3.12,14,14,0.6745
9,3.12,0,0,0.4985
10,3.12,0,0,0.3324
10,3.12,0,0,0.3499
10,3.12,11,11,0.5898
10,3.12,0,0,0.2463
10,3.12,0,0,0.3989
10,3.12,0,0,0.3261
10,3.12,0,0,0.3565
10,3.12,1,1,0.4449
10,3.12,0,0,0.3383
10,3.12,0,0,0.3035
10,3.12,0,0,0.292
10,3.12,2,2,0.5625
10,3.12,11,11,0.4797
10,3.12,15,15,0.517
10,3.12,1,1,0.5062
10,3.12,0,0,0.4233
10,3.12,14,14,0.5097
10,3.12,10,10,0.5374
10,3.12,0,0,0.5542
10,3.12,11,2,0.944
11,3.12,9,9,0.4065
11,3.12,10,10,0.7583
11,3.12,2,0,0.3427
11,3.12,2,2,0.5665
11,3.12,10,10,1.5814
11,3.12,10,10,0.3624
11,3.12,9,9,0.4168
11,3.12,10,10,0.5925
11,3.12,0,0,0.3304
11,3.12,0,0,0.3862
11,3.12,0,0,0.3309
11,3.12,11,11,0.6248
11,3.12,0,0,0.4153
11,3.12,15,15,0.4821
11,3.12,10,10,0.4746
11,3.12,15,15,0.4295
11,3.12,0,0,0.3058
11,3.12,1,1,0.5657
11,3.12,15,15,0.4659
11,3.12,0,0,0.4013
12,3.12,0,0,0.4101
12,3.12,0,0,0.4496
12,3.12,0,0,0.3363
12,3.12,9,9,0.4705
12,3.12,14,14,0.4632
12,3.12,0,0,0.3811
12,3.12,0,0,0.3987
12,3.12,10,10,0.3806
12,3.12,0,0,0.4133
12,3.12,0,0,0.3688
12,3.12,0,0,0.3774
12,3.12,0,0,0.3139
12,3.12,0,0,0.3728
12,3.12,10,10,0.6362
12,3.12,11,11,0.489
12,3.12,0,0,0.3948
12,3.12,9,9,0.4282
12,3.12,2,2,0.4178
12,3.12,11,11,0.4197
12,3.12,1,1,0.4422
9,3.12,0,0,0.385
9,3.12,1,1,0.5064
9,3.12,15,15,0.3947
9,3.12,1,1,0.43
9,3.12,0,0,0.3378
9,3.12,11,11,0.819
9,3.12,2,2,0.4165
9,3.12,0,0,0.3164
9,3.12,10,10,0.6382
9,3.12,1,1,0.3907
9,3.12,10,0,0.5916
9,3.12,0,0,0.5877
9,3.12,10,10,0.7163
9,3.12,11,11,0.4886
9,3.12,0,0,0.3267
9,3.12,15,0,0.4306
9,3.12,2,2,0.4926
9,3.12,9,9,0.4859
9,3.12,14,0,0.4251
9,3.12,2,2,0.3741
10,3.12,0,0,0.3721
10,3.12,11,0,0.299
10,3.12,14,14,0.5331
10,3.12,0,0,0.378
10,3.12,0,0,0.3344
10,3.12,2,2,0.423
10,3.12,1,1,0.4351
10,3.12,0,0,0.6006
10,3.12,15,15,0.418
10,3.12,0,0,0.5382
10,3.12,15,15,0.5018
10,3.12,2,2,0.5473
10,3.12,0,0,0.3162
10,3.12,0,0,0.3163
10,3.12,11,11,0.5568
10,3.12,0,0,0.3742
10,3.12,2,2,0.3979
10,3.12,14,14,0.495
10,3.12,0,0,0.332
10,3.12,0,0,0.2946
11,3.12,14,14,0.5141
11,3.12,2,2,0.4103
11,3.12,0,0,0.4347
11,3.12,2,2,0.4837
11,3.12,1,1,0.4667
11,3.12,0,0,0.3503
11,3.12,15,15,0.4078
11,3.12,14,14,0.4442
11,3.12,0,0,0.2924
11,3.12,0,0,0.3262
11,3.12,10,10,0.5158
11,3.12,0,0,0.3408
11,3.12,2,2,0.6272
11,3.12,0,0,0.2343
11,3.12,0,0,0.3347
11,3.12,9,0,0.4646
11,3.12,0,14,1.0217
11,3.12,0,0,0.3106
11,3.12,0,1,0.566
11,3.12,15,15,0.5126
12,3.12,1,0,0.6752
12,3.12,0,0,0.3682
12,3.12,14,14,0.4626
12,3.12,0,0,0.2789
12,3.12,0,0,0.3171
12,3.12,0,0,0.4268
12,3.12,0,14,0.5054
12,3.12,0,0,0.4144
12,3.12,0,0,0.3978
12,3.12,0,0,0.4469
12,3.12,9,9,0.5811
12,3.12,14,14,0.5644
12,3.12,0,11,0.7743
12,3.12,15,15,0.8519
12,3.12,0,0,0.3825
12,3.12,14,14,0.5436
12,3.12,0,0,0.5664
12,3.12,0,0,0.3365
12,3.12,0,0,0.4863
12,3.12,0,0,0.2964
9,3.12,2,2,0.4602
9,3.12,0,0,0.3187
9,3.12,0,0,0.28
9,3.12,15,15,0.53
9,3.12,10,10,0.4626
9,3.12,9,9,0.5164
9,3.12,0,0,0.3851
9,3.12,0,0,0.5506
9,3.12,0,0,0.2566
9,3.12,0,0,0.3341
9,3.12,0,0,0.2341
9,3.12,15,15,0.6346
9,3.12,0,0,0.2424
9,3.12,9,9,0.4911
9,3.12,0,9,0.7781
9,3.12,0,0,0.3345
9,3.12,0,0,0.2706
9,3.12,2,2,0.4085
9,3.12,10,10,0.5367
9,3.12,0,0,0.2487
10,3.12,0,0,0.3061
10,3.12,0,0,0.3121
10,3.12,9,9,0.5405
10,3.12,0,0,0.3211
10,3.12,15,15,0.3532
10,3.12,0,0,0.3251
10,3.12,11,11,0.5283
10,3.12,11,11,0.4203
10,3.12,0,9,0.8347
10,3.12,11,11,0.57
10,3.12,0,0,0.6265
10,3.12,10,10,0.52
10,3.12,15,0,0.6003
10,3.12,11,11,0.5707
10,3.12,0,11,0.7404
10,3.12,9,9,0.493
10,3.12,0,0,0.6788
10,3.12,15,15,0.8207
10,3.12,1,1,0.4467
10,3.12,0,0,0.5708
11,3.12,0,0,0.47
11,3.12,0,0,0.4119
11,3.12,0,0,0.3585
11,3.12,1,1,0.4912
11,3.12,0,0,0.3184
11,3.12,0,0,0.4309
11,3.12,0,0,0.6553
11,3.12,0,0,0.4889
11,3.12,10,10,0.4672
11,3.12,14,14,0.5104
11,3.12,0,0,0.4006
11,3.12,0,0,0.3348
11,3.12,9,9,0.5504
11,3.12,10,10,0.4213
11,3.12,0,0,0.4579
11,3.12,0,0,0.3546
11,3.12,14,14,0.4985
11,3.12,0,0,0.304
11,3.12,0,0,0.5515
11,3.12,10,10,0.4855
12,3.12,0,11,0.5757
12,3.12,0,0,0.3746
12,3.12,2,0,0.3567
12,3.12,0,0,0.3466
12,3.12,0,0,0.3162
12,3.12,2,2,0.4869
12,3.12,0,0,0.3163
12,3.12,0,0,0.3662
12,3.12,9,9,0.5644
12,3.12,0,0,0.4003
12,3.12,2,2,0.68
12,3.12,0,0,0.324
12,3.12,14,14,0.4852
12,3.12,10,10,0.6069
12,3.12,0,0,0.3908
12,3.12,15,15,0.6631
12,3.12,0,0,0.332
12,3.12,15,15,0.5082
12,3.12,0,15,0.5741
12,3.12,0,0,0.3245
9,3.12,11,11,0.4981
9,3.12,0,0,0.3363
9,3.12,15,15,0.5793
9,3.12,15,15,0.4205
9,3.12,0,0,0.31
9,3.12,0,0,0.2421
9,3.12,1,1,0.5049
9,3.12,0,0,0.2924
9,3.12,0,0,0.3703
9,3.12,2,2,0.6224
9,3.12,0,0,0.2849
9,3.12,1,1,0.4511
9,3.12,2,2,0.5596
9,3.12,2,0,0.3983
9,3.12,0,0,0.4106
9,3.12,15,15,0.5744
9,3.12,15,15,0.6258
9,3.12,11,11,0.6004
9,3.12,0,0,0.2846
9,3.12,0,0,0.3343
10,3.12,9,9,0.4885
10,3.12,9,9,0.4203
10,3.12,0,0,0.3308
10,3.12,14,14,0.4758
10,3.12,0,0,0.362
10,3.12,11,11,0.5165
10,3.12,10,10,0.5501
10,3.12,0,0,0.5747
10,3.12,2,2,0.4855
10,3.12,9,9,0.5639
10,3.12,0,0,0.3946
10,3.12,0,0,0.746
10,3.12,0,0,0.5332
10,3.12,14,14,0.6016
10,3.12,0,0,0.4822
10,3.12,11,11,0.4511
10,3.12,0,0,0.5421
10,3.12,0,0,0.6549
10,3.12,0,0,0.3764
10,3.12,0,0,0.2947
11,3.12,14,14,0.452
11,3.12,0,0,0.509
11,3.12,15,0,0.2928
11,3.12,0,0,0.3326
11,3.12,0,14,0.7813
11,3.12,0,0,0.3622
11,3.12,2,2,0.4902
11,3.12,0,0,0.4288
11,3.12,0,0,0.3182
11,3.12,10,10,0.5389
11,3.12,0,0,0.2814
11,3.12,0,0,0.2908
11,3.12,1,1,0.4081
11,3.12,1,1,0.4711
11,3.12,10,0,0.7866
11,3.12,1,1,0.4687
11,3.12,1,1,0.4705
11,3.12,0,0,0.4364
11,3.12,0,0,0.5498
11,3.12,15,15,0.5461
12,3.12,2,2,0.4344
12,3.12,15,15,0.4016
12,3.12,1,1,0.4344
12,3.12,0,0,0.5013
12,3.12,0,0,0.3244
12,3.12,2,2,0.462
12,3.12,2,2,0.4952
12,3.12,0,0,0.3307
12,3.12,1,1,0.5361
12,3.12,0,0,0.5067
12,3.12,0,0,0.2887
12,3.12,0,0,0.3365
12,3.12,10,10,0.53
12,3.12,0,0,0.2829
12,3.12,0,0,0.5025
12,3.12,2,2,0.5884
12,3.12,11,0,0.6505
12,3.12,15,15,0.4358
12,3.12,14,14,0.3537
12,3.12,15,0,0.4174
9,3.12,0,0,0.3829
9,3.12,2,2,0.5067
9,3.12,0,0,0.2343
9,3.12,0,0,0.2407
9,3.12,0,0,0.2604
9,3.12,0,0,0.5018
9,3.12,9,9,0.4727
9,3.12,9,9,0.5664
9,3.12,9,0,0.3838
9,3.12,0,0,0.3342
9,3.12,10,10,0.6579
9,3.12,9,9,0.3483
9,3.12,0,0,0.3141
9,3.12,2,2,0.418
9,3.12,14,14,0.4168
9,3.12,9,0,0.2219
9,3.12,0,0,0.3057
9,3.12,15,15,0.4206
9,3.12,0,0,0.2192
9,3.12,1,1,0.441
10,3.12,0,0,0.808
10,3.12,15,15,0.4053
10,3.12,11,11,0.5045
10,3.12,0,0,0.603
10,3.12,2,2,0.3843
10,3.12,10,10,0.495
10,3.12,0,0,0.3806
10,3.12,2,2,0.5385
10,3.12,1,1,0.4247
10,3.12,10,10,0.5206
10,3.12,15,15,0.545
10,3.12,0,0,0.5401
10,3.12,10,10,0.427
10,3.12,10,10,0.7503
10,3.12,0,0,0.4231
10,3.12,0,0,0.8639
10,3.12,0,0,0.3745
10,3.12,11,11,0.3864
10,3.12,10,10,0.4521
10,3.12,2,2,0.6869
11,3.12,11,11,0.495
11,3.12,0,0,0.557
11,3.12,14,14,0.5086
11,3.12,0,0,0.4002
11,3.12,15,15,0.5166
11,3.12,15,15,0.555
11,3.12,1,1,0.4365
11,3.12,0,0,0.3899
11,3.12,0,0,0.5667
11,3.12,10,10,0.8669
11,3.12,0,0,0.3383
11,3.12,0,0,0.3446
11,3.12,14,14,0.5543
11,3.12,1,1,0.4684
11,3.12,1,1,0.7257
11,3.12,0,0,0.3605
11,3.12,15,15,0.5909
11,3.12,0,14,0.7786
11,3.12,0,0,0.32
11,3.12,0,0,0.4559
12,3.12,14,14,0.5047
12,3.12,11,11,0.4601
12,3.12,0,0,0.3338
12,3.12,0,0,0.4525
12,3.12,9,9,0.4326
12,3.12,0,0,0.3063
12,3.12,0,0,0.3281
12,3.12,0,0,0.2903
12,3.12,9,9,0.6926
12,3.12,0,0,0.872
12,3.12,14,14,0.4529
12,3.12,0,0,0.3085
12,3.12,0,0,0.328
12,3.12,0,0,0.5061
12,3.12,10,10,0.5401
12,3.12,11,11,0.4791
12,3.12,10,10,0.5566
12,3.12,0,0,0.4751
12,3.12,9,9,0.5003
12,3.12,0,0,0.8703
9,3.12,0,0,0.3304
9,3.12,0,0,0.324
9,3.12,1,1,0.3949
9,3.12,0,0,0.2723
9,3.12,0,0,0.2292
9,3.12,2,2,0.5184
9,3.12,0,0,0.3193
9,3.12,15,15,0.4646
9,3.12,0,0,0.2941
9,3.12,0,0,0.2429
9,3.12,9,9,0.4276
9,3.12,0,0,0.2472
9,3.12,0,0,0.2823
9,3.12,0,0,0.3958
9,3.12,0,0,0.5525
9,3.12,1,1,0.3657
9,3.12,0,0,0.2863
9,3.12,15,0,0.4719
9,3.12,9,9,0.6343
9,3.12,9,9,0.6255
10,3.12,0,0,0.4148
10,3.12,0,0,0.2976
10,3.12,15,15,0.658
10,3.12,0,0,0.3444
10,3.12,11,11,0.4217
10,3.12,0,0,0.4482
10,3.12,2,2,0.5009
10,3.12,10,10,0.5268
10,3.12,9,9,0.5283
10,3.12,0,0,0.3929
10,3.12,0,0,0.6505
10,3.12,2,2,0.5307
10,3.12,10,10,0.447
10,3.12,14,14,0.3609
10,3.12,0,0,0.8028
10,3.12,11,11,0.5719
10,3.12,1,1,0.5244
10,3.12,1,1,0.4936
10,3.12,0,0,0.2844
10,3.12,0,0,0.2618
11,3.12,9,9,0.6928
11,3.12,10,10,0.498
11,3.12,0,0,0.3272
11,3.12,11,11,0.4898
11,3.12,0,0,0.4349
11,3.12,11,11,0.4985
11,3.12,14,14,0.7407
11,3.12,0,0,0.309
11,3.12,0,0,0.3289
11,3.12,0,0,0.3185
11,3.12,0,0,0.6062
11,3.12,0,0,0.3446
11,3.12,0,0,0.3402
11,3.12,0,0,0.604
11,3.12,0,0,0.4862
11,3.12,2,2,0.4925
11,3.12,11,11,0.4461
11,3.12,9,0,0.3522
11,3.12,15,15,0.4536
11,3.12,14,14,0.9446
12,3.12,0,0,0.279
12,3.12,14,14,0.4637
12,3.12,0,0,0.4446
12,3.12,0,0,0.2991
12,3.12,15,15,0.4619
12,3.12,9,9,0.5679
12,3.12,0,0,0.3361
12,3.12,0,0,0.2808
12,3.12,1,1,0.3888
12,3.12,0,0,0.3364
12,3.12,0,0,0.3211
12,3.12,0,0,0.448
12,3.12,0,0,0.4302
12,3.12,9,9,0.5985
12,3.12,2,2,0.5785
12,3.12,11,11,0.53
12,3.12,0,0,0.3546
12,3.12,9,9,0.5138
12,3.12,11,11,0.4626
12,3.12,9,9,0.4887
9,3.12,0,0,0.3699
9,3.12,0,0,0.3644
9,3.12,0,0,0.2727
9,3.12,0,0,0.3967
9,3.12,0,0,0.3521
9,3.12,10,10,0.4938
9,3.12,10,10,0.7238
9,3.12,9,9,0.4043
9,3.12,2,0,0.5862
9,3.12,1,0,0.2625
9,3.12,0,0,0.3991
9,3.12,0,0,0.438
9,3.12,10,10,0.6044
9,3.12,10,10,0.693
9,3.12,0,14,0.604
9,3.12,11,0,0.6873
9,3.12,0,2,0.5263
9,3.12,9,9,0.4649
9,3.12,0,0,0.349
9,3.12,11,11,0.4288
10,3.12,0,0,0.3082
10,3.12,0,0,0.2811
10,3.12,2,2,0.6738
10,3.12,14,14,0.5131
10,3.12,0,0,0.3295
10,3.12,0,0,0.3141
10,3.12,0,0,0.2765
10,3.12,0,0,0.3382
10,3.12,0,0,0.2908
10,3.12,0,0,0.2803
10,3.12,15,15,0.4927
10,3.12,0,0,0.2925
10,3.12,9,0,0.2641
10,3.12,0,0,0.3329
10,3.12,1,1,0.5323
10,3.12,2,2,0.4645
10,3.12,0,0,0.3164
10,3.12,2,2,0.5382
10,3.12,1,1,0.449
10,3.12,9,9,0.7643
11,3.12,0,0,0.2981
11,3.12,0,0,0.5171
11,3.12,15,0,0.6216
11,3.12,0,0,0.4472
11,3.12,0,0,0.5711
11,3.12,0,0,0.4366
11,3.12,0,0,0.39
11,3.12,0,0,0.4902
11,3.12,0,0,0.4023
11,3.12,0,0,0.49
11,3.12,2,2,0.552
11,3.12,0,0,0.4948
11,3.12,15,15,0.4786
11,3.12,0,0,0.4149
11,3.12,10,10,0.5345
11,3.12,0,0,0.2933
11,3.12,0,0,0.3185
11,3.12,0,0,0.5222
11,3.12,0,0,0.4788
11,3.12,0,0,0.6222
12,3.12,0,0,0.2963
12,3.12,0,0,0.2774
12,3.12,11,11,0.5328
12,3.12,1,1,0.5138
12,3.12,10,10,0.4986
12,3.12,2,2,0.4687
12,3.12,0,0,0.4961
12,3.12,0,0,0.3084
12,3.12,1,1,0.4338
12,3.12,0,0,0.4147
12,3.12,0,0,0.3451
12,3.12,10,10,0.6303
12,3.12,1,1,0.4682
12,3.12,0,0,0.2689
12,3.12,11,11,0.5225
12,3.12,0,0,0.3088
12,3.12,0,0,0.453
12,3.12,0,0,0.3427
12,3.12,0,0,0.4365
12,3.12,0,0,0.4267
